utt_id,audio,text,duration_s
01-08199-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-08199-01.mp3,#incomplete की अधिकता के कारण ही सर्वाधिक वर्षा का संभावना रहती है बरसात में कमी को देखते हुए वर्षा के जल संचयन के तरीकों को अपना कर ही,10.008
01-09689-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-09689-01.mp3,की वेह अफवाहों आरोप निगाहें रखे और उन आरोप क़ाबू पाने के लिए प्रभावी कदम उठा खुलासा यह भी हुआ है के दो हज़ार सोलह में देश में मानव तस्करी के आठवे रिपोर्ट के अनुसार की एक लाख बच्चों को,11.86
01-05782-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-05782-01.mp3,राज्य सरकार को ऐसी व्यवस्था करनी चाहिए की ताकि बचे को कुछ समय शिक्षा,11.232
13-00268-05,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/13-00268-05.mp3,में सैबेराबाद क्षेत्र में आज सुबह छेह बजे यात्री दस बजे के बीच एक,20.952
02-12858-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-12858-02.mp3,गई है महाराष्ट्र में समझोतों ऐसी दर्ज गए और धोका दिया जिससे ग्रामीण इलाकों में गुस्सा और दर्द बढ़ रहा है और न केवल किसानो के बीच,7.445
01-10450-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-10450-03.mp3,इस देश के कई एसे भग है जहाँ सिचाई सुविधा के अभाव में बारिश आरोप निर्भर रहते है और अगर बारिश समय आरोप नही हुई तो सारी फसल बर्बाद अब एसे में किसान करे तो क्या करे,10.684
01-06718-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-06718-01.mp3,इतना ही नहीं जिला की मांग के लिए एक महिला छुपा लगाया गया है जिस के बावजूद भी दो माह के राशन का अधिकरण नहीं हुआ है,13.392
01-09696-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-09696-01.mp3,नमस्कार आदाब स्रोताओं मैं मैं उपभोक्ताओ को सीधा लाभ मिलेगा केंद्र सरकार,8.568
01-11649-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-11649-01.mp3,आपका अपना पसंदीदा कार्यक्रम खबरें जरा हट के,6.687
01-11677-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-11677-01.mp3,नमस्कार आधा श्रोताओं मोबाइल वाणी आरोप आप सुन रहे हैं संग की सुर्खियाँ और में हूँ आपका दोस्त,7.392
01-07126-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-07126-01.mp3,जिससे उप लाभकों के बीच असंतोष देखा जा रहा है पूछने आरोप उन्होंने बताया की यह सरकार गाड़ी विरोधी है और हमारे जैसे निःशक्त एवं रोग ऐसी पीड़ित व्यक्तियों के लिए उनके दिल में किसी तरह की कोई दर्द नही है,11.088
02-17455-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-17455-01.mp3,बिना अदालत के आदेश के किसी निजी संस्थान के साथ डाटा साझेदारी आरोप रोक लगा दी गयी है,6.949
01-03355-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-03355-02.mp3,उन्होंने खा की मतदाता सूची का प्रारूप प्रशासन दो फरवरी दो हजार सोलह को किया जा चूका है,6.336
02-17024-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-17024-01.mp3,प्रखंड के प्रखंड विकास पदाधिकारी,2.403
01-07630-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-07630-03.mp3,जनताएं सरकार की हर कार्यक्रमों का हिस्सा ले पाती है जैसे वृद्ध महिलाओं को वृद्धा पेंशन विधवा पेंशन आवास योजना मेरे ख्याल ऐसी बहुत ही कम ऐसे लोग जनता ही हैं इन कार्यक्रमों का हिस्सा बन पाती है गाँव में महिला भी देखती है की प्रधानमंत्री आवास योजना जैसे व्यक्तियों को मिलना चाहिए वैसे व्यक्तियों को न मिल कर के जिन लोगो के घर पक्का होती है उन्हें दिया जाता है तथा वृद्ध एवम विधवा पेंशन महिलाओं,25.488
02-18836-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-18836-01.mp3,अचल जमाव माय बटा है खबर है विष्णु गत ऐसी प्रखंड के अचल जमाव ने किया प्रधान मंत्री उज्जवल योजना के मौके पे उपस्थित,11.416
01-00682-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-00682-02.mp3,इसी के साथ मैं रमेश कुमार माईटी चास बोकारो से,5.832
01-02021-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-02021-02.mp3,शीत पानी के कारण खेती,2.88
02-13805-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-13805-01.mp3,नमस्कार आदाब श्रोताओं मैं श्वेता बिहार मोबाइल वाणी पर पेश करती हूँ शाम की सुर्खियाँ,6.818
01-03877-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-03877-02.mp3,जिले में क्या मोबाइल वाणी के माध्यम ऐसी किसी की मदद' हो रही हो तो मदद' करदेना चाहिए क्यूँकी हमारे जिले में पानी का बहुत ज्यादा संकट आ रहा है,12.168
01-11728-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-11728-02.mp3,नमस्कार दोस्तों गिधौर मोबाइल वाणी ऐसी में संजीवन कुमार सिंह बारिश ऐसी खेतो में आई नमी शुक्रवार की शाम ऐसी ही,8.208
02-22306-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-22306-01.mp3,यात्रीकरण साह उपादन मेला के मौके आरोप सांस्कृतिक कार्यक्रम का भी आयोजन किया जायेगा सांसद ने सैतालिस लाख रूपए की योजना की,9.482
01-00844-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-00844-02.mp3,कम संतान दुखी इंसान हर हाथ तरक्की करेगा अच्छे दिन हैं आने वाले अब भारत महान बनेगा मै राधू राय महुदा धनबाद,10.584
01-07636-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-07636-01.mp3,समय ही हमारा मंजिल पाने में मदद करता है तथा मंजिल तक पहुँचाता है इसलिए मैं कहूँगी की समय आरोप विशेष ध्यान देते हुए समय का सदुपयोग करें ताकि पैसा वैसा ही हमें न देखने,11.376
01-08162-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-08162-03.mp3,के में बताते हैं सुबह भोजन के बारे में बताते हैं जीवन बीमा के बारे में बताते हैं और अन्य आरोप अन्य प्रोत्साहन सरकारी लाल के बारे में पूछ,9.504
01-08202-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-08202-01.mp3,दिनों दिनों देखने को मौसम रुख ही नी बदल रहा है जी है साथियों आज मई आपको ये बताने के लिए हाज़िर हूँ अगर बरिश,9.936
01-02107-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-02107-03.mp3,सुनील कुमार सिर के पास एक व्यापन लेकर गए थे आज और उन्होंने मांग की थे की भाड़ा को निश्चित रूप ऐसी घटाया जाए इस पर एक आश्वासन दिलाया के एक बैठक बुलाई जाएगी और इसमें फैसला लिया जाएगा मैं मोहम,11.664
02-16524-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-16524-01.mp3,प्लेयिंग एलेवेन में उन्हें चुने जाने को लेकर सवाल उठ रहे थे थे अनुचको और कुल के क्रिकेटरों के सुर उनके,7.812
01-09511-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-09511-01.mp3,तो श्याम दीदी ऐसी मांगे तो श्याम दीदी जेविका ऐसी मतलब दिलवाए है पैसा,4.336
13-00260-06,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/13-00260-06.mp3,देखना ये है के बिहार राज्य पूर्णता शराब मुक्त राज्य कब तक बन पाएगी धन्यवाद,5.76
01-04495-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-04495-01.mp3,धर देता है इसलिए पर्व त्योहारों त्योहारों को भी खुल कर हम मानते है हिन्दुओं में होली तरह सीखो में गुरु जयंती इसाईओं में क्रिसमस,11.088
01-10294-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-10294-01.mp3,आरोप पश्चिम बंगाल में एक सौ सत्तर केरल में एक सौ अठत्तर और महाराष्ट्र में अब तक एक,6.672
02-16188-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-16188-01.mp3,के प्रस्ताव का अनुमोदन किया गया आयोजित समीक्षा बैठक के दौरान गिधौर MOHTAB को लेकर,5.544
02-15507-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-15507-01.mp3,क्या आप लाभान्वित हुए हैं कैसी है आपके गाँव की वर्तमान स्थिति आप अपने स्तर से अपनी आदत में साफ़ सफाई को किस प्रकार शामिल करते हैं,11.154
01-00788-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-00788-02.mp3,मैं रे जिला धनबाद झारखण्ड ऐसी एक कविता मैं कुछ भी कर सकती पूर्व प्रधान समाज ने एक होते जा रहे मर्दों की नए महिलाएँ,11.376
13-00450-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/13-00450-02.mp3,मैं दिलीप पांडे जम्मुई हराहर मोबाइल वाणी न्यूज़ एक्सप्रेस ऐसी,4.392
02-12424-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-12424-02.mp3,का दी ललन भय कहा तुम भी उड़ जा रहे हैं क्या बात हैं उड़ नहीं रहे हैं बच वो जरा,10.945
01-06067-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-06067-01.mp3,आज सब खुशी में हॉस्पिटल में आज गम्गीनता का माहौल बना है आरोप हाजिरी कटने की कारवाई की गयी है,10.152
01-08876-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-08876-01.mp3,में बता रही हूँ की के यहाँ सिलेंडर फाट जाने के कारण सिलेंडर लीकेज कर रहा था इसीलिए,10.512
01-07488-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-07488-02.mp3,हर ओस आरोप इतने गिर हर रात दिन बरसात हो लगने लगा सुख भूमि आरोप ये भूल ताम अघात हो देख कर व्याकुल सकल,9.072
01-02898-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-02898-03.mp3,दोस्तों प्रयास ऐसी खुटा गाँव में श्रीमद भागवत महापुराण सप्ताह दान्यकर को लेकर शुक्रवार को कलश यात्रा निकाली जाएगी,8.64
01-00003-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-00003-03.mp3,आदिवासी प्रदेश कार्यकाल में सदस्य रहे कुमार श्री राम नीरज आदि ने कहा की ठाकर को फॉर्म नहीं भरा,7.488
01-00867-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-00867-03.mp3,के कारण कंपनी भी काम पूरा करने में उदासीन है कंपनी को दस जुलाई तक काम पूरा करने का निर्देश दिया था जिसे बड़ा कर फिर,8.208
01-10325-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-10325-01.mp3,और बगैर नंबर गाडी वाले थोरा पहले जायेंगे और नव युवक जिसका उम्र नही पूरा है वो आदमी रोड आरोप जो गाडी निकालते है उनको पता ही नही की,11.16
02-13739-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-13739-01.mp3,प्रखंड के सभी पंचयात सचिव वा योजना ऐसी जुड़े सभी कर्मी मौजूद थे धन्यवाद,6.557
01-06491-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-06491-03.mp3,"हाथ डिग्रियां हासिल करने को ही अपना मकसद ['मानते', 'हैं'] माना की इस समय किताबी कीड़ा बनना समय की मांग है लेकिन सर्वागीण विकाश ही",7.416
02-16876-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-16876-01.mp3,रांची ऐसी आर एस एस की बौद्धिक शाखा PRAGYA प्रभावी झारखण्ड सरकार,4.704
01-02774-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-02774-02.mp3,कैसे न कैसे चले घर का चूल्हा वा दहेज़ लेने वाले दूल्हा दुल्हन कैसे जले घर का चूल्हा,9.576
02-14389-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-14389-01.mp3,है इस सम्बन्ध में कैबिनेटनोट तैयार हो रहा है जिससे शीघ्र ही मंत्री मंडल के विचारार्थ प्रस्तुत किया जायेगा,6.452
01-04717-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-04717-01.mp3,आज के समय में कोई चारो ओर ऐसी परमिट कर दिया गया है जिसके साथ इसका क्षेत्र सेल घटता जा रहा एच जगह के अभाव ऐसी घाट जिन लोगो को काफ़ी काठिनाई होती है अविलंब इसको हटाने की करवाई करनी चाहिए मधुबनी मोबाइल वाणी ऐसी रामाशीष,19.728
01-10096-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-10096-01.mp3,बचत की तो सोच ही नहीं रहा है तो लीजिये आपके फायेदे की बात बताता हूँ हालाँकि यह सारी बातें तो आपकी फायेदे की है लेकिन थोड़ी बचत की भी हो जाए,10.08
01-09828-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-09828-01.mp3,बैक्टीरिया खबर है रांची ऐसी राज्य का सबसे बारह अस्पताल दो विभागों गाय्नी डॉक्टर और सेंट्रल स्टरलाइजेशन,8.882
02-18186-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-18186-01.mp3,पेंशन करनेवाले मयंक अग्रवाल और मोहम्मद सिराज को पहली बार मौका दिया गया है है चयनकर्ताओं ने तेज गे तेज गेंदबाजों भुवनेश्वर कुमार और जसप्रीत बुमराह को भी आराम दिया है,10.584
01-02046-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-02046-03.mp3,तीन जगहों मैं खोली गयी और कुछ नम्बर समय अंडरग्राउंड माइंस खोली गयी थी लेकिन बाद में नब्बे के दशक में वो ओपन पास माइनिंग के द्वारा वो यहाँ,9.72
01-06950-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-06950-03.mp3,खेतो को गाँव के समीप होने ऐसी लायक भूमि बताते हुए ग्रामीणों ने हाई तार सड़क के किनारे ऐसी लेकर जाने का फैसला,9.648
01-01520-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-01520-02.mp3,अड़तालीस हजार प्रति की दर से इंदिरा आवास आबंटित किया गया था जिस में वर्ष दो हजार तेरह में प्रथम क़िस्त के तौर पर,10.368
01-03222-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-03222-03.mp3,अच्छा ऐसी हाँ ताकि महिलाएँ सभी कम कर सके,10.872
01-04484-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-04484-03.mp3,नमस्कार मैं एम डी रुस्तम खान मोबाइल मीडिया रिपोर्टर श्रोताओं युवाओं मीडिया मंच मैं आप का स्वागत हैं कटकमसांडी में,9.072
01-03005-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-03005-03.mp3,नमस्कार की मोबाइल वाणी में मई ग्राम कोलगा प्रखंड झारखण्ड ऐसी मई एक गण सुनाने जा रहा हुआ,10.44
01-11570-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-11570-02.mp3,मजबूत बनाती है इससे भारतीय सभ्यता और संस्कृत बिहार राज के मुंगेर जिला के वनवासा ऐसी राजे कुमार ने मुंगेर की आवाज़ आरोप सदर रहे,9.718
02-20089-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-20089-01.mp3,समय किसी भी महिला को हो सकती है ऐसी समस्याओं को अनदेखा नहीं करना चाहिए क्यूँकी ये गर्व के समय खतरे का संकेत है,8.594
02-21903-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-21903-01.mp3,अरे ठंडे ठंडे पानी से नहाना चाहिए ठंडे ठंडे पानी से नहाना चाहिए गाना आये या,9.979
01-09634-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-09634-01.mp3,शुक्रवार को प्रमण्डलीय आयुक्त आनंद किशोर जिला अधिकारी कुमार रवि सहित अन्य सम्बंधित अधिकारियो के साथ बैठक कर कई निर्देश दिए उन्होंने बताया की,9.953
01-07716-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-07716-02.mp3,विकास के लिए केंद्र सरकार से सालाना अनुदान मिलेगा इस में राज्य सरकार भी अपना हक़ जोड़ेगी धन्यवाद,6.624
02-16298-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-16298-01.mp3,का काम किया है परन्तु देखा जा रहा है की हरे यह चार प्रखंड,4.176
02-20843-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-20843-01.mp3,इसलिए ये किसी द की बात नहीं हैं सब के लिए नशा मुक्त सभी न किसी जाती के हैं न का हैं ये काम जो हैं वो बिहार सरकार का और ऐसे काम को हम संक्षिप्त निवेदन देना,10.736
01-05115-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-05115-02.mp3,गोरिला गाँव में बुधवार की देर रात चोरो ने दो घरो में चोरी कर दी चोरो ने दोनो घरो ऐसी करीब ढाई लाख मामले को लेकर थाना में दर्ज कराई,11.808
02-12452-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-12452-01.mp3,के साथ तब तक के लिए धन्यवाद,5.616
01-02829-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-02829-03.mp3,की एक ही आवाज करम पर्व करेगी घर कण्डरी समाज इसमें न कोई जात बेजात भाइयो को,9.216
01-00853-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-00853-03.mp3,राज्य सरकार द्वारा बंद को धर देने की घोषणा के बढ़ ऐसी के केसर बंद के टिकट बंद पुकार लई गर्भवती और और धात्री माताओं को केंद्र ऐसी चावल दाल सेग,11.448
01-04202-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-04202-03.mp3,पाएंगे अपनी मंज़िल' मुकाम जूनून की हुकूमत नहीं चलती इतिहास गवाह रावण की नहीं चली योजना संत की चली,9.288
02-17737-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-17737-01.mp3,गाँव में प्लास्टिक बैग के निर्माण बिक्री आरोप पाँच साल की जेल सरकार ने ग्राम पंचायत क्षेत्रों में भी प्लास्टिक क्यारी बैग,6.949
01-03119-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-03119-01.mp3,उप एंड डाउन पावन एक्सप्रेस के बीच में दो मिनट के लिए,7.128
01-10786-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-10786-02.mp3,झंडा तोलन के बढ़ विभिन विभागों के झाँकियों ने लोगो का मन मोह लिया बिहार राज्य के मुंगेर जिले के माध्यम ऐसी याद गर ले रहे है,11.624
02-15628-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-15628-01.mp3,सभी दीदी औ भाइयों को प्रणाम मेरा नाम सुमन देवी है मैं गंगटा की हूँ मैं हरनौत ब्लॉक से हूँ जिला नालंदा का निवासी और मैं गंगटा सीएम,7.549
01-11526-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-11526-02.mp3,अटल बिहारी वाजपेयी की आदमगत मूर्ति स्थापित की गयी इसके अलावा नौ निर्मित वेंडर्स मार्केट का नामांकन भी अटल वेंडर्स मार्केट के नाम आरोप किया गया साथ ही राज्य स्मार्ट सिटी,11.494
01-01805-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-01805-03.mp3,नमस्कार झारखण्ड मोबाइल वाणी हमे इन्कलाब वोट का प्रखंड झारखण्ड ऐसी मैं मनसुख कुमार इन दिनों बहुत ज्यादा चलाये जा रहे खदान,11.304
01-00799-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-00799-02.mp3,इसी के साथ हम अपने देश के मान समान को बचायें और अपनी समृद्ध संस्कृति को बचायें रखे और,8.28
01-11395-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-11395-01.mp3,शिक्षकों की प्रतिनियुक्ति करें अच्छे गुणवत्ता शिक्षक यहाँ छात्रों को पढ़ायेंगे यहाँ मॉडल स्कूल बने हैं वहाँ पास के जो उच्च माध्यमिक स्कूल हैं नौवी से बारहवी तक की कक्षा यहाँ,11.363
01-11905-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-11905-01.mp3,इस गर्मी सहारा लेना पड़े उसमे भी लोगो की करना पद रहा है अभी पडोसीयो का यह कहना है की के सहारे ही लोगो की प्रतिक्रिया सूझ रही है ये मोबाइल साइड करने ऐसी लेकर जनरेटर,12.096
02-19370-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-19370-01.mp3,रेलवे स्टेशनों के पुनर्विकास के लिए लीज़ की अवधी बढ़ी निन्यानबे वर्ष तक मंत्री मंडल ने दी मंजूरी खबर के नई दिल्ली ऐसी सरकार ने रेलवे के स्टेशन पुनर्विकास योजना के प्रती निवेशकों में आकर्षण पैदा करने के लिए इसकी शर्तो में बढ़ा बदलाव किया के इसके तहत स्टेशनों के पत्ते की अवधि को पैतालीस वर्ष ऐसी बढ़ाकर निन्यानबे वर्ष करने का प्रावधान किया गया के,27.402
01-02751-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-02751-03.mp3,वापस क्यूँ नहीं आ पाया उसकी घर की परिवार वालों ने थाने आरोप भी दर्ज की हैं और पुलिस लोग का कहने हैं की यह जल्द ऐसी जल्द ढूंढेंगे लेकिन अभी तीन तक ऐसी छेह तारीख़ हो गया अभी तक उसका लापता होने का कोई सूचना नहीं मिल पायी हैं,14.04
01-08367-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-08367-03.mp3,प्रभा दीदी खनन घर रहा है,11.16
01-08502-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-08502-03.mp3,रंजू दीदी को प्रणाम मेरा नाम है कविता देवी मैं हूँ आज के बैठक में रंजू दीदी ने हमको जीविका में,9.792
02-13588-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-13588-02.mp3,ज बी नन्दा द्वारा जारी किए गए राष्ट्रीय स्वास्थ्य वर्णन दो हजार अठारह ऐसी पता चलता है भारत में प्रति व्यक्ति के स्वास्थ्य आरोप खर्च किए जाने वाली राशी के तुलना में,10.24
01-03885-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-03885-02.mp3,अपने को अपने पाती का मित्र तथा और अपने पाती का कभी मर सहना स्वीकार नही करना चाहिए,7.92
02-17184-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-17184-01.mp3,शक्ति होती जा रही हैं और बंजर बनती जा रही हैं दूसरी बात ये हैं की वहाँ के स्थानीय लोगो को भी काम दिलाने के काम नहीं करती हैं वहाँ के लोगो को हटा दिया जाता हैं वहाँ आरोप लेबल की आवश्यकता हैं लेबर कहीं,13.464
02-12755-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-12755-01.mp3,तथा प्रत्येक विद्यालय में सितम्बर माह में अर्धवार्षिक परीक्षा करने का बीड़ा लिया गया था आरोप ऐसा कुछ भी नहीं हुआ एस ओ पी जी पूरी,9.144
02-14694-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-14694-01.mp3,इआईआईएसआर इआईआईएसटी के अलावा भारत में मान्यता प्राप्त संस्थान या विश्वविद्द्यालय की विज्ञान एवं प्रद्योगिकी संकाय के,11.389
01-06866-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-06866-01.mp3,जाल की बर्बादी तुरंत रोकिये जा संरक्षण संग्रहण एवं वर्षा के जाल को एक सोखता बना कर अपना योगदान दे,10.152
02-19856-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-19856-01.mp3,नागरिक के आधार आरोप यह एक बरसाया जाता हैं परन्तु ऐसा नहीं की चाहे वो खाद सुरक्षा सुरक्षा का हो जन वितरण वितरण प्रणाली का दूकान हो या बैंक की खाता का हो या किसी,10.919
01-08144-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-08144-02.mp3,बिहार में की दयनीय होते हुए दिखाई दे रही हैं अब तक बीस प्रतिशत क्षेत्रों में भी नहीं हो पायी हैं जब की पिछले साल,10.944
01-07650-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-07650-01.mp3,जहाँ रासन मिल रहा है वहाँ जा कर जोड़ा आवे जान वितरण प्रणाली और एमओ दोनो लाभार्थी यो को,11.592
02-13819-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-13819-01.mp3,फैसले के बढ़ केंद्रीय चुनाव के आयोग ने इससे जुड़े निर्देश राज्य चुनाव आयोग को दे दिए हैं कल इक्कीस अगस्त दो हजार अठारह को सुप्रीम कोर्ट के,8.229
01-04592-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-04592-03.mp3,एक ट्रैक निर्माण कांवरियों ने प्रथम जिला अधिकारी जिला प्रमंडल सभी घोटाला के सम्बन्ध,11.232
01-05987-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-05987-02.mp3,ये जंगल भी देखने को रही नहीं गए है ऐसे वनों की सुरक्षा यहाँ की जनता की यहाँ की समाजसेवी की के मान करके,11.736
02-20458-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-20458-01.mp3,माथुर निवास का आंगन आज बेजुबा था सीमा के यादों को सहेजे सब बैठे थे घर मई शांति पाठ जो रहा था तभी अचानक से दरवाजे पर,11.18
02-17726-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-17726-01.mp3,है निति के मसौदे के तहत के तहत द्रुतगति की ब्रॉडबैंड पहुँच बढ़ाने आने फाइव जी और ऑप्टिकल फाइबर जैसे आधुनिकी के उचित मूल्य में इस्तेमाल आरोप केंद्रित है और अब समाचार कही ऐसी,10.527
02-15791-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-15791-01.mp3,तो इको बैंक मैनेजर के खिलाफ छात्रों ने एक साथ आवाज उठाते हुए जन विरोधी नारे लगाए गएँ वहीं,7.488
01-06645-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-06645-02.mp3,विभिन्न योजनायें संचालित की है किन्तु उनका एक लाभ बच्चों को नहीं मिल सका पढ़ने लिखने खेलने कूदने की उम्र में ये बच्चे,8.64
01-09552-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-09552-02.mp3,को इस ऐसी नपटने के लाई जाल निकासी की उचित,3.5
