utterance_id,audio_path,sample_rate_hz,source_rate_group,gender,accent,district,state,other
01-07500-03,Audio/01-07500-03.mp3,8000,native_8khz,Female,Bihari,unknown,Bihar,unknown
01-07506-01,Audio/01-07506-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,"audio_jump,inaudible"
01-07506-03,Audio/01-07506-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07507-01,Audio/01-07507-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-07509-01,Audio/01-07509-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07515-03,Audio/01-07515-03.mp3,8000,native_8khz,Female,unknown,unknown,unknown,unknown
01-07543-03,Audio/01-07543-03.mp3,8000,native_8khz,Female,unknown,unknown,unknown,unknown
01-07548-03,Audio/01-07548-03.mp3,8000,native_8khz,Female,unknown,unknown,unknown,unknown
01-07564-02,Audio/01-07564-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,audio_jump
01-07598-01,Audio/01-07598-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07602-03,Audio/01-07602-03.mp3,8000,native_8khz,Female,unknown,unknown,unknown,unknown
01-07603-02,Audio/01-07603-02.mp3,8000,native_8khz,Female,unknown,unknown,unknown,not_clear
01-07613-02,Audio/01-07613-02.mp3,8000,native_8khz,Female,unknown,unknown,unknown,inaudible
01-07618-03,Audio/01-07618-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07620-02,Audio/01-07620-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-07622-01,Audio/01-07622-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-07637-01,Audio/01-07637-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-07647-02,Audio/01-07647-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07649-02,Audio/01-07649-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-07654-03,Audio/01-07654-03.mp3,8000,native_8khz,Female,unknown,unknown,unknown,unknown
01-07655-02,Audio/01-07655-02.mp3,8000,native_8khz,Female,unknown,unknown,unknown,unknown
01-07660-02,Audio/01-07660-02.mp3,8000,native_8khz,Female,unknown,unknown,unknown,unknown
01-07674-02,Audio/01-07674-02.mp3,8000,native_8khz,unknown,unknown,unknown,unknown,unknown
01-07691-03,Audio/01-07691-03.mp3,8000,native_8khz,Female,unknown,unknown,unknown,unknown
01-07698-01,Audio/01-07698-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-07706-03,Audio/01-07706-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-07708-01,Audio/01-07708-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-07710-03,Audio/01-07710-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,audio_jump
01-07726-03,Audio/01-07726-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-07727-03,Audio/01-07727-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07756-03,Audio/01-07756-03.mp3,8000,native_8khz,Female,unknown,unknown,unknown,unknown
01-07759-03,Audio/01-07759-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07767-02,Audio/01-07767-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-07779-01,Audio/01-07779-01.mp3,8000,native_8khz,unknown,unknown,unknown,unknown,unknown
01-07783-02,Audio/01-07783-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-07807-01,Audio/01-07807-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-07815-03,Audio/01-07815-03.mp3,8000,native_8khz,Female,Bihari,unknown,Bihar,unknown
01-07816-01,Audio/01-07816-01.mp3,8000,native_8khz,Female,unknown,unknown,unknown,unknown
01-07848-03,Audio/01-07848-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07855-01,Audio/01-07855-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07868-02,Audio/01-07868-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-07871-02,Audio/01-07871-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-07881-03,Audio/01-07881-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07889-01,Audio/01-07889-01.mp3,8000,native_8khz,Female,unknown,unknown,unknown,inaudible
01-07898-02,Audio/01-07898-02.mp3,8000,native_8khz,Female,unknown,unknown,unknown,unknown
01-07900-01,Audio/01-07900-01.mp3,8000,native_8khz,Female,Bihari,unknown,Bihar,unknown
01-07906-02,Audio/01-07906-02.mp3,8000,native_8khz,Female,Bihari,unknown,Bihar,inaudible
01-07917-02,Audio/01-07917-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07918-03,Audio/01-07918-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07920-03,Audio/01-07920-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07932-03,Audio/01-07932-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07938-01,Audio/01-07938-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-07949-02,Audio/01-07949-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07966-01,Audio/01-07966-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07972-01,Audio/01-07972-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07973-03,Audio/01-07973-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07976-01,Audio/01-07976-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07983-03,Audio/01-07983-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07985-01,Audio/01-07985-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-07993-01,Audio/01-07993-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-07995-02,Audio/01-07995-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-08009-01,Audio/01-08009-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-08027-02,Audio/01-08027-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-08027-03,Audio/01-08027-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-08044-01,Audio/01-08044-01.mp3,8000,native_8khz,Female,Bihari,unknown,Bihar,audio_jump
01-08050-02,Audio/01-08050-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-08051-01,Audio/01-08051-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-08058-03,Audio/01-08058-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-08067-01,Audio/01-08067-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-08075-03,Audio/01-08075-03.mp3,16000,higher_rate,Female,unknown,unknown,unknown,unknown
01-08076-02,Audio/01-08076-02.mp3,48000,higher_rate,Male,unknown,unknown,unknown,unknown
01-08085-01,Audio/01-08085-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-08113-03,Audio/01-08113-03.mp3,8000,native_8khz,Female,unknown,unknown,unknown,unknown
01-08119-02,Audio/01-08119-02.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,unknown
01-08138-03,Audio/01-08138-03.mp3,44100,higher_rate,unknown,unknown,unknown,unknown,inaudible
01-08141-02,Audio/01-08141-02.mp3,8000,native_8khz,Female,unknown,unknown,unknown,unknown
01-08161-02,Audio/01-08161-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-08182-01,Audio/01-08182-01.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,unknown
01-08218-03,Audio/01-08218-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-08254-02,Audio/01-08254-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,laugh
01-08261-02,Audio/01-08261-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-08284-02,Audio/01-08284-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-08285-01,Audio/01-08285-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-08292-02,Audio/01-08292-02.mp3,8000,native_8khz,Female,Bihari,unknown,Bihar,unknown
01-08315-03,Audio/01-08315-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-08336-01,Audio/01-08336-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,audio_jump
01-08360-01,Audio/01-08360-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,"audio_jump,inaudible"
01-08380-03,Audio/01-08380-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-08390-01,Audio/01-08390-01.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,unknown
01-08400-03,Audio/01-08400-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-08408-02,Audio/01-08408-02.mp3,44100,higher_rate,Male,unknown,unknown,Madhya_pradesh,unknown
01-08410-03,Audio/01-08410-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-08413-01,Audio/01-08413-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-08413-02,Audio/01-08413-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-08428-03,Audio/01-08428-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,audio_jump
01-08446-03,Audio/01-08446-03.mp3,8000,native_8khz,Female,unknown,unknown,unknown,unknown
01-08502-02,Audio/01-08502-02.mp3,8000,native_8khz,Female,Bihari,unknown,Bihar,unknown
01-08504-03,Audio/01-08504-03.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-08517-02,Audio/01-08517-02.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,unknown
01-08523-01,Audio/01-08523-01.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,unknown
01-08530-03,Audio/01-08530-03.mp3,8000,native_8khz,Female,Bihari,unknown,Bihar,"audio_jump,inaudible"
01-08540-02,Audio/01-08540-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-08544-02,Audio/01-08544-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-08547-03,Audio/01-08547-03.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-08556-01,Audio/01-08556-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,"audio_jump,inaudible"
01-08569-03,Audio/01-08569-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-08578-03,Audio/01-08578-03.mp3,48000,higher_rate,Female,unknown,unknown,unknown,unknown
01-08579-02,Audio/01-08579-02.mp3,48000,higher_rate,Female,unknown,unknown,unknown,unknown
01-08581-01,Audio/01-08581-01.mp3,8000,native_8khz,Female,unknown,unknown,unknown,unknown
01-08603-01,Audio/01-08603-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-08607-02,Audio/01-08607-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-08607-03,Audio/01-08607-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-08625-01,Audio/01-08625-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-08642-02,Audio/01-08642-02.mp3,8000,native_8khz,Female,unknown,unknown,unknown,inaudible
01-08654-01,Audio/01-08654-01.mp3,8000,native_8khz,Female,unknown,unknown,unknown,inaudible
01-08664-01,Audio/01-08664-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-08694-02,Audio/01-08694-02.mp3,8000,native_8khz,Female,unknown,unknown,unknown,inaudible
01-08698-02,Audio/01-08698-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,audio_jump
01-08710-01,Audio/01-08710-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-08710-03,Audio/01-08710-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-08719-03,Audio/01-08719-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-08734-03,Audio/01-08734-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-08741-03,Audio/01-08741-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-08742-02,Audio/01-08742-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,inaudible
01-08744-01,Audio/01-08744-01.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,unknown
01-08754-03,Audio/01-08754-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-08774-03,Audio/01-08774-03.mp3,44100,higher_rate,unknown,unknown,unknown,unknown,unknown
01-08778-03,Audio/01-08778-03.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,unknown
01-08779-01,Audio/01-08779-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-08784-01,Audio/01-08784-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-08787-02,Audio/01-08787-02.mp3,44100,higher_rate,unknown,unknown,unknown,unknown,unknown
01-08792-03,Audio/01-08792-03.mp3,48000,higher_rate,Female,unknown,unknown,unknown,unknown
01-08798-01,Audio/01-08798-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-08804-03,Audio/01-08804-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-08806-02,Audio/01-08806-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-08815-03,Audio/01-08815-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-08820-03,Audio/01-08820-03.mp3,44100,higher_rate,Male,unknown,unknown,unknown,inaudible
01-08829-03,Audio/01-08829-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-08838-01,Audio/01-08838-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,inaudible
01-08839-01,Audio/01-08839-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-08840-03,Audio/01-08840-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-08845-02,Audio/01-08845-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,inaudible
01-08855-02,Audio/01-08855-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,"audio_jump,inaudible"
01-08858-03,Audio/01-08858-03.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-08869-03,Audio/01-08869-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-08913-01,Audio/01-08913-01.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,unknown
01-08922-03,Audio/01-08922-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-08931-01,Audio/01-08931-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-08934-01,Audio/01-08934-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-08940-03,Audio/01-08940-03.mp3,44100,higher_rate,unknown,unknown,unknown,unknown,unknown
01-08951-01,Audio/01-08951-01.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,inaudible
01-08957-02,Audio/01-08957-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-08967-01,Audio/01-08967-01.mp3,48000,higher_rate,Male,unknown,unknown,unknown,unknown
01-08979-02,Audio/01-08979-02.mp3,48000,higher_rate,Female,unknown,unknown,unknown,unknown
01-08997-02,Audio/01-08997-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-09011-02,Audio/01-09011-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-09013-01,Audio/01-09013-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-09028-01,Audio/01-09028-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-09037-01,Audio/01-09037-01.mp3,8000,native_8khz,Female,unknown,unknown,unknown,inaudible
01-09055-01,Audio/01-09055-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-09066-01,Audio/01-09066-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-09067-01,Audio/01-09067-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-09070-02,Audio/01-09070-02.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,unknown
01-09079-01,Audio/01-09079-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-09084-02,Audio/01-09084-02.mp3,8000,native_8khz,Female,unknown,unknown,unknown,unknown
01-09090-01,Audio/01-09090-01.mp3,48000,higher_rate,Male,unknown,unknown,unknown,unknown
01-09092-01,Audio/01-09092-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-09094-01,Audio/01-09094-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-09094-02,Audio/01-09094-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-09097-01,Audio/01-09097-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-09118-01,Audio/01-09118-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-09134-01,Audio/01-09134-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-09140-02,Audio/01-09140-02.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,unknown
01-09163-02,Audio/01-09163-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-09175-02,Audio/01-09175-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,inaudible
01-09190-02,Audio/01-09190-02.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,audio_jump
01-09207-02,Audio/01-09207-02.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,unknown
01-09211-01,Audio/01-09211-01.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,unknown
01-09226-01,Audio/01-09226-01.mp3,44100,higher_rate,Female,unknown,unknown,Madhya_pradesh,unknown
01-09229-02,Audio/01-09229-02.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,unknown
01-09257-02,Audio/01-09257-02.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,unknown
01-09271-02,Audio/01-09271-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-09292-01,Audio/01-09292-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-09296-02,Audio/01-09296-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-09300-01,Audio/01-09300-01.mp3,48000,higher_rate,Male,Bihari,unknown,Bihar,unknown
01-09306-02,Audio/01-09306-02.mp3,48000,higher_rate,Female,unknown,unknown,unknown,unknown
01-09318-01,Audio/01-09318-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-09318-02,Audio/01-09318-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-09354-02,Audio/01-09354-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-09368-02,Audio/01-09368-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-09418-01,Audio/01-09418-01.mp3,8000,native_8khz,Female,Bihari,unknown,Bihar,unknown
01-09422-02,Audio/01-09422-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-09437-02,Audio/01-09437-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-09457-02,Audio/01-09457-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,audio_jump
01-09500-01,Audio/01-09500-01.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,unknown
01-09508-02,Audio/01-09508-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-09528-02,Audio/01-09528-02.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,unknown
01-09541-01,Audio/01-09541-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-09545-01,Audio/01-09545-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,inaudible
01-09599-01,Audio/01-09599-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-09608-02,Audio/01-09608-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-09611-02,Audio/01-09611-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-09615-01,Audio/01-09615-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-09624-02,Audio/01-09624-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-09640-02,Audio/01-09640-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-09641-02,Audio/01-09641-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,audio_jump
01-09675-01,Audio/01-09675-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-09687-01,Audio/01-09687-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,audio_jump
01-09715-02,Audio/01-09715-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-09719-02,Audio/01-09719-02.mp3,8000,native_8khz,Female,Bihari,unknown,Bihar,unknown
01-09723-02,Audio/01-09723-02.mp3,8000,native_8khz,Female,Bihari,unknown,Bihar,unknown
01-09729-02,Audio/01-09729-02.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,inaudible
01-09754-01,Audio/01-09754-01.mp3,8000,native_8khz,Female,Bihari,unknown,Bihar,inaudible
01-09761-01,Audio/01-09761-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-09767-02,Audio/01-09767-02.mp3,48000,higher_rate,Female,unknown,unknown,unknown,audio_jump
01-09775-03,Audio/01-09775-03.mp3,48000,higher_rate,Male,Bihari,unknown,Bihar,audio_jump
01-09777-03,Audio/01-09777-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-09779-02,Audio/01-09779-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-09782-01,Audio/01-09782-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,audio_jump
01-09794-01,Audio/01-09794-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-09801-01,Audio/01-09801-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-09810-03,Audio/01-09810-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-09833-01,Audio/01-09833-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-09843-03,Audio/01-09843-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-09852-03,Audio/01-09852-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-09855-03,Audio/01-09855-03.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-09858-02,Audio/01-09858-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-09859-03,Audio/01-09859-03.mp3,44100,higher_rate,Male,unknown,unknown,unknown,inaudible
01-09869-01,Audio/01-09869-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-09871-01,Audio/01-09871-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-09876-02,Audio/01-09876-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,audio_jump
01-09879-03,Audio/01-09879-03.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,unknown
01-09883-03,Audio/01-09883-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-09885-02,Audio/01-09885-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-09901-02,Audio/01-09901-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-09912-03,Audio/01-09912-03.mp3,48000,higher_rate,Female,unknown,unknown,unknown,unknown
01-09915-03,Audio/01-09915-03.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-09926-01,Audio/01-09926-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-09929-02,Audio/01-09929-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,audio_jump
01-09961-02,Audio/01-09961-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-09965-01,Audio/01-09965-01.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,audio_jump
01-09967-02,Audio/01-09967-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-09969-02,Audio/01-09969-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,audio_jump
01-09970-03,Audio/01-09970-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-09978-03,Audio/01-09978-03.mp3,44100,higher_rate,Male,unknown,unknown,unknown,audio_jump
01-09980-03,Audio/01-09980-03.mp3,48000,higher_rate,Female,unknown,unknown,unknown,inaudible
01-09992-01,Audio/01-09992-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-09996-03,Audio/01-09996-03.mp3,44100,higher_rate,unknown,unknown,unknown,unknown,unknown
01-10009-01,Audio/01-10009-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-10025-03,Audio/01-10025-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-10026-01,Audio/01-10026-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-10062-03,Audio/01-10062-03.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,audio_jump
01-10075-01,Audio/01-10075-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-10085-02,Audio/01-10085-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-10097-01,Audio/01-10097-01.mp3,48000,higher_rate,Male,Bhojpuri,unknown,unknown,unknown
01-10098-02,Audio/01-10098-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-10098-03,Audio/01-10098-03.mp3,48000,higher_rate,Male,unknown,unknown,unknown,unknown
01-10124-01,Audio/01-10124-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-10139-02,Audio/01-10139-02.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,unknown
01-10163-02,Audio/01-10163-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-10164-01,Audio/01-10164-01.mp3,48000,higher_rate,unknown,unknown,unknown,unknown,unknown
01-10166-03,Audio/01-10166-03.mp3,48000,higher_rate,Male,unknown,unknown,unknown,unknown
01-10167-03,Audio/01-10167-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,audio_jump
01-10172-01,Audio/01-10172-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,inaudible
01-10177-03,Audio/01-10177-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,audio_jump
01-10189-03,Audio/01-10189-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-10200-03,Audio/01-10200-03.mp3,8000,native_8khz,Female,unknown,unknown,unknown,unknown
01-10201-02,Audio/01-10201-02.mp3,8000,native_8khz,Female,unknown,unknown,unknown,unknown
01-10226-02,Audio/01-10226-02.mp3,8000,native_8khz,unknown,unknown,unknown,unknown,inaudible
01-10241-02,Audio/01-10241-02.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,"audio_jump,inaudible"
01-10243-01,Audio/01-10243-01.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,audio_jump
01-10257-02,Audio/01-10257-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-10263-01,Audio/01-10263-01.mp3,44100,higher_rate,Female,Bhojpuri,unknown,unknown,unknown
